,uniqueid,year,treat,returnyear,groupid,doctoral_graduation_year,post,treat_post,gender,cohort,discipline,bachelor_university,doctoral_university,region_bf_rcrt,doc_region,num_of_pub,q12_num,q1_num,top10_num,fa_pub,fa_q12pub,fa_q1pub,fa_top10pub,la_pub,la_q12pub,la_q1pub,la_top10pub,teamsize,teamsize_nlg,grant,grant_nlg,pi,alumni,recruit_institution,recruit_type,phd_overall_rank,phd_field_rank,bc_overall_rank,recruit_position,top10_productivity,year_index,counterfactual_num_of_pub,counterfactual_top10_num,counterfactual_fa_pub,counterfactual_fa_q1pub,counterfactual_la_pub,counterfactual_la_q1pub
5964,1_36,2015,2,2011,36,2008,1,1,Male,1,CHEMISTRY,Qilu University of Technology,Clemson University,USA,USA,7.936809093488906,8,7,5.321644263875502,0.6292267595990321,0,0.6615613113883327,0,2.484965210006121,0,2.107912134591459,0,0,15,409024.28,176526.31,0.0,1,Jilin University,Other,628,859,161.0,Professor,1.0,4,,,,,,
5965,1_36,2019,2,2011,36,2008,1,1,Male,1,CHEMISTRY,Qilu University of Technology,Clemson University,USA,USA,9.69848624839289,12,12,6.222597747023114,0.5385879150814158,0,0.5601140255855321,0,3.4747367341626694,10,2.8305026733566807,9,6,12,102982.41,129123.1,0.0,1,Jilin University,Other,628,859,161.0,Professor,1.0,8,,,,,,
5966,1_40,2015,2,2011,40,2009,1,1,Male,1,CHEMISTRY,Peking University,University of Toronto,USA,CANADA,2.387877731424713,4,4,1.9873736037568621,0.4404706356806849,0,0.46680808734659884,0,1.9272993636245566,4,1.6386157344340768,3,4,9,375441.22,72332.734,0.0,0,"Shenzhen Institutes of Advanced Technology, CAS",C9?CAS,16,23,5.0,Investigator,0.0,4,,,,,,
5967,1_40,2014,2,2011,40,2009,1,1,Male,1,CHEMISTRY,Peking University,University of Toronto,USA,CANADA,1.9628888742824695,5,5,1.8198732460879583,0.5348013841227778,1,0.5641285626977686,0,1.495768358995977,3,1.2283407328021596,3,3,4,31923.385,386627.56,0.0,0,"Shenzhen Institutes of Advanced Technology, CAS",C9?CAS,16,23,5.0,Investigator,0.0,3,,,,,,
5968,1_40,2019,2,2011,40,2009,1,1,Male,1,CHEMISTRY,Peking University,University of Toronto,USA,CANADA,4.149554886328696,8,7,2.8883270869044746,0.3498317911630686,0,0.36536080154379824,0,2.9170708877811053,7,2.361206273199298,4,11,3,115256.66,115256.66,0.0,0,"Shenzhen Institutes of Advanced Technology, CAS",C9?CAS,16,23,5.0,Investigator,0.0,8,,,,,,
5969,1_40,2017,2,2011,40,2009,1,1,Male,1,CHEMISTRY,Peking University,University of Toronto,USA,CANADA,3.3315694037065593,2,2,2.312651942930598,0.3343650198622814,0,0.3561653286760075,0,2.5336239090384227,2,2.070651213991111,2,8,7,385595.84,115917.78,0.0,0,"Shenzhen Institutes of Advanced Technology, CAS",C9?CAS,16,23,5.0,Investigator,0.0,6,,,,,,
5970,1_40,2012,2,2011,40,2009,0,0,Male,1,CHEMISTRY,Peking University,University of Toronto,USA,CANADA,1.9083476366398426,1,1,1.8762731729944853,0.8136190025869008,0,0.7587078642856298,0,1.3249037370924104,0,1.160488582514656,0,0,1,0.0,408124.97,0.0,0,"Shenzhen Institutes of Advanced Technology, CAS",C9?CAS,16,23,5.0,Investigator,0.0,1,,,,,,
5971,1_40,2011,2,2011,40,2009,0,0,Male,1,CHEMISTRY,Peking University,University of Toronto,USA,CANADA,3.0,3,3,3.0,3.0,3,3.0,3,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,"Shenzhen Institutes of Advanced Technology, CAS",C9?CAS,16,23,5.0,Investigator,0.0,0,,,,,,
5972,1_40,2016,2,2011,40,2009,1,1,Male,1,CHEMISTRY,Peking University,University of Toronto,USA,CANADA,2.9444032806850333,2,2,2.389047948591381,0.42193428258148974,0,0.4295531903967458,0,2.2983707265200657,2,1.9597583620141892,2,9,8,364335.16,151667.08,0.0,0,"Shenzhen Institutes of Advanced Technology, CAS",C9?CAS,16,23,5.0,Investigator,0.0,5,,,,,,
5973,1_40,2013,2,2011,40,2009,1,1,Male,1,CHEMISTRY,Peking University,University of Toronto,USA,CANADA,1.429384832028672,1,1,1.5481550104647699,0.677575541717898,0,0.6878315672487361,0,1.19721576077207,1,1.0239173533562766,1,1,3,0.0,396652.03,0.0,0,"Shenzhen Institutes of Advanced Technology, CAS",C9?CAS,16,23,5.0,Investigator,0.0,2,,,,,,
5974,1_40,2018,2,2011,40,2009,1,1,Male,1,CHEMISTRY,Peking University,University of Toronto,USA,CANADA,3.82523905338541,1,1,2.7569978758440987,0.406853013908738,0,0.3897327391627017,0,2.73177556890061,1,2.1955291583547014,1,7,11,143059.83,114684.32,0.0,0,"Shenzhen Institutes of Advanced Technology, CAS",C9?CAS,16,23,5.0,Investigator,0.0,7,,,,,,
5975,1_50,2015,2,2013,50,2006,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Fudan University,"University of California, Riverside",USA,USA,3.7587187802308706,4,4,2.208528063733753,0.5157397522363006,0,0.41311885472014864,0,0.9307408952380485,1,0.7834144069266665,0,3,6,587703.38,262636.69,1.0,1,Fudan University,C9?CAS,284,180,10.0,Professor,0.0,2,,,,,,
5976,1_50,2019,2,2013,50,2006,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Fudan University,"University of California, Riverside",USA,USA,5.520395935134854,8,8,3.1094815468813657,0.4251009077186844,0,0.31167156891734804,0,1.920512419394597,1,1.5060049456918883,1,9,11,348792.13,383250.28,1.0,1,Fudan University,C9?CAS,284,180,10.0,Professor,0.0,6,,,,,,
5977,1_50,2017,2,2013,50,2006,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Fudan University,"University of California, Riverside",USA,USA,4.702410452512717,4,4,2.533806402907489,0.4096341364178972,0,0.3024760960495573,0,1.5370654406519144,3,1.2154498864837011,3,10,7,561663.38,350792.84,1.0,1,Fudan University,C9?CAS,284,180,10.0,Professor,0.0,4,,,,,,
5978,1_50,2013,2,2013,50,2006,0,0,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Fudan University,"University of California, Riverside",USA,USA,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,788328.81,1.0,1,Fudan University,C9?CAS,284,180,10.0,Professor,0.0,0,,,,,,
5979,1_50,2014,2,2013,50,2006,0,0,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Fudan University,"University of California, Riverside",USA,USA,4.13871772297106,3,1,2.4857869004960476,0.6059270722590697,1,0.4836159918288394,0,0.947373597949787,0,0.7826507382895396,0,0,3,184002.84,625166.19,1.0,1,Fudan University,C9?CAS,284,180,10.0,Professor,0.0,1,,,,,,
5980,1_50,2016,2,2013,50,2006,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Fudan University,"University of California, Riverside",USA,USA,4.315244329491191,4,4,2.6102024085682722,0.4972033991371056,0,0.3758639577702956,0,1.3018122581335576,1,1.1045570345067794,1,6,10,589120.0,295394.0,1.0,1,Fudan University,C9?CAS,284,180,10.0,Professor,0.0,3,,,,,,
5981,1_50,2018,2,2013,50,2006,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Fudan University,"University of California, Riverside",USA,USA,5.1960801021915675,10,9,2.97815233582099,0.48212213046435387,0,0.3360435065362515,0,1.7352171005141013,4,1.3403278308472917,2,7,9,278630.09,381347.19,1.0,1,Fudan University,C9?CAS,284,180,10.0,Professor,0.0,5,,,,,,
5982,1_53,2018,2,2011,53,2007,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,University of Science and Technology of China,University of Illinois at Urbana-Champaign,SWITZERLAND,USA,6.257847721293996,11,11,3.1978035614729463,1.0007891038075836,1,0.9128285642546246,1,2.845693512510186,6,2.4805818978901972,5,10,14,227382.36,385181.69,0.0,1,University of Science and Technology of China,C9?CAS,763,1409,17.0,Professor,1.0,7,,,,,,
5983,1_53,2016,2,2011,53,2007,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,University of Science and Technology of China,University of Illinois at Urbana-Champaign,SWITZERLAND,USA,5.377011948593619,5,5,2.8298536342202287,1.0158703724803353,0,0.9526490154886686,0,2.4122886701296418,2,2.244811101549685,1,6,8,536308.13,241062.92,0.0,1,University of Science and Technology of China,C9?CAS,763,1409,17.0,Professor,1.0,5,,,,,,
5984,1_53,2014,2,2011,53,2007,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,University of Science and Technology of China,University of Illinois at Urbana-Champaign,SWITZERLAND,USA,4.395497542191055,2,2,2.260678931716806,1.1287374740216234,1,1.0872243877896914,1,1.6096863026055528,1,1.513393472337655,1,2,5,44160.68,569122.88,0.0,1,University of Science and Technology of China,C9?CAS,763,1409,17.0,Professor,1.0,3,,,,,,
5985,1_53,2011,2,2011,53,2007,0,0,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,University of Science and Technology of China,University of Illinois at Urbana-Champaign,SWITZERLAND,USA,4.0,4,3,3.0,2.0,2,1.0,1,2.0,2,2.0,2,2,0,0.0,0.0,0.0,1,University of Science and Technology of China,C9?CAS,763,1409,17.0,Professor,1.0,0,,,,,,
5986,1_53,2017,2,2011,53,2007,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,University of Science and Technology of China,University of Illinois at Urbana-Champaign,SWITZERLAND,USA,5.764178071615145,9,8,2.7534576285594454,0.9283011097611268,1,0.87926115376793,0,2.647541852647999,4,2.3557039535266067,2,8,10,513607.31,305672.41,0.0,1,University of Science and Technology of China,C9?CAS,763,1409,17.0,Professor,1.0,6,,,,,,
5987,1_53,2019,2,2011,53,2007,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,University of Science and Technology of China,University of Illinois at Urbana-Champaign,SWITZERLAND,USA,6.582163554237282,15,14,3.329132772533322,0.943767881061914,0,0.8884566266357208,0,3.0309888313906814,7,2.6462590127347934,2,14,19,303929.03,273748.41,0.0,1,University of Science and Technology of China,C9?CAS,763,1409,17.0,Professor,1.0,8,,,,,,
5988,1_53,2015,2,2011,53,2007,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,University of Science and Technology of China,University of Illinois at Urbana-Champaign,SWITZERLAND,USA,4.820486399333299,3,3,2.4281792893857097,1.0344067255795304,1,0.9899039124385214,0,2.041217307234133,2,1.9236684739695722,0,5,6,387324.47,210694.91,0.0,1,University of Science and Technology of China,C9?CAS,763,1409,17.0,Professor,1.0,4,,,,,,
5989,1_53,2013,2,2011,53,2007,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,University of Science and Technology of China,University of Illinois at Urbana-Champaign,SWITZERLAND,USA,3.8619934999372583,0,0,1.9889606960936175,1.2715116316167436,0,1.2109273923406587,0,1.3111337043816462,0,1.308970092891772,0,0,2,0.0,409206.59,0.0,1,University of Science and Technology of China,C9?CAS,763,1409,17.0,Professor,1.0,2,,,,,,
5990,1_53,2012,2,2011,53,2007,0,0,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,University of Science and Technology of China,University of Illinois at Urbana-Champaign,SWITZERLAND,USA,4.3409563045484285,3,3,2.317078858623333,1.4075550924857463,2,1.2818036893775526,2,1.438821680701987,0,1.4455413220501516,0,0,0,0.0,421042.69,0.0,1,University of Science and Technology of China,C9?CAS,763,1409,17.0,Professor,1.0,1,,,,,,
5991,1_55,2017,2,2012,55,2007,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Nanjing University,University of Illinois at Urbana-Champaign,USA,USA,3.7719770315600027,5,4,1.9100244592440698,1.170367385093581,2,1.2070302291776425,1,0.9953838754272235,2,0.6117051088855817,0,2,0,413334.84,127165.39,0.0,0,Zhejiang University,C9?CAS,763,1409,23.0,Professor,1.0,5,,,,,,
5992,1_55,2012,2,2012,55,2007,0,0,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Nanjing University,University of Illinois at Urbana-Champaign,USA,USA,6.0,6,6,6.0,1.0,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,Zhejiang University,C9?CAS,763,1409,23.0,Professor,1.0,0,,,,,,
5993,1_55,2014,2,2012,55,2007,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Nanjing University,University of Illinois at Urbana-Champaign,USA,USA,2.4032965021359134,4,4,1.4172457624014307,1.3708037493540774,0,1.4149934631994037,0,0.0,1,0.0,1,0,0,0.0,393544.28,0.0,0,Zhejiang University,C9?CAS,763,1409,23.0,Professor,1.0,2,,,,,,
5994,1_55,2015,2,2012,55,2007,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Nanjing University,University of Illinois at Urbana-Champaign,USA,USA,2.8282853592781567,2,2,1.584746120070334,1.2764730009119845,2,1.3176729878482338,0,0.3890593300133576,0,0.17966962932854724,0,0,0,382157.84,102314.65,0.0,0,Zhejiang University,C9?CAS,763,1409,23.0,Professor,1.0,3,,,,,,
5995,1_55,2019,2,2012,55,2007,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Nanjing University,University of Illinois at Urbana-Champaign,USA,USA,4.589962514182139,4,2,2.4856996032179466,1.1858341563943682,0,1.2162257020454332,0,1.3788308541699061,3,0.9022601680937689,0,2,0,126440.12,32333.65,0.0,0,Zhejiang University,C9?CAS,763,1409,23.0,Professor,1.0,7,,,,,,
5996,1_55,2018,2,2012,55,2007,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Nanjing University,University of Illinois at Urbana-Champaign,USA,USA,4.265646681238854,4,4,2.354370392157571,1.2428553791400376,3,1.2405976396643368,2,1.1935355352894106,0,0.7365830532491723,0,0,2,93653.344,91288.719,0.0,0,Zhejiang University,C9?CAS,763,1409,23.0,Professor,1.0,6,,,,,,
5997,1_55,2013,2,2012,55,2007,0,0,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Nanjing University,University of Illinois at Urbana-Champaign,USA,USA,2.6747802597645483,2,2,1.59028672120944,1.5094344785298737,1,1.511873129507892,0,0.10713943450118912,0,0.0,0,0,0,0.0,403748.09,0.0,0,Zhejiang University,C9?CAS,763,1409,23.0,Professor,1.0,1,,,,,,
5998,1_55,2016,2,2012,55,2007,1,1,Male,1,ENVIRONMENTAL AND EARTH SCIENCE,Nanjing University,University of Illinois at Urbana-Champaign,USA,USA,3.3848109085384777,1,1,1.9864204649048531,1.2579366478127894,0,1.2804180908983809,0,0.7601306929088663,0,0.50081225690866,0,0,2,370853.09,99288.039,0.0,0,Zhejiang University,C9?CAS,763,1409,23.0,Professor,1.0,4,,,,,,
5999,1_61,2011,2,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,5.0,4,3,2.0,2.0,1,1.0,1,1.0,0,0.0,0,0,2,0.0,0.0,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,0,,,,,,
6000,1_61,2012,2,2011,61,2004,0,0,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,4.526493011188264,6,3,1.464226940089889,1.5958190489508994,1,0.622981344445348,0,2.9716702834260955,4,1.062019614277237,0,2,3,0.0,374426.56,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,1,,,,,,
6001,1_61,2018,2,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,6.4433844279338315,4,4,2.3449516429395025,1.1890530602727367,0,0.25400621932241996,0,4.3785421152342945,4,2.0970601901172827,4,5,11,191889.33,189170.02,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,7,,,,,,
6002,1_61,2014,2,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,4.581034248830891,8,2,1.4078270131833621,1.3170014304867765,1,0.42840204285748684,1,3.1425349053296614,3,1.1298717645647405,0,1,2,0.0,357763.5,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,3,,,,,,
6003,1_61,2016,2,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,5.562548655233455,3,3,1.9770017156867845,1.2041343289454884,1,0.29382667055646405,0,3.94513727285375,1,1.8612893937767705,0,0,9,337135.38,203434.44,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,5,,,,,,
6004,1_61,2019,2,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,6.767700260877118,4,2,2.4762808539998784,1.1320318375270673,0,0.22963428170351655,0,4.56383743411479,4,2.2627373049618793,1,11,6,192846.95,220532.31,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,8,,,,,,
6005,1_61,2017,2,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,5.949714778254981,7,6,1.9006057100260016,1.11656506622628,0,0.22043880883572578,0,4.180390455372107,7,1.9721822457536922,6,9,5,512627.38,193953.16,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,6,,,,,,
6006,1_61,2015,2,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,5.006023105973134,5,4,1.575327370852266,1.2226706820446835,1,0.3310815675063171,0,3.5740659099582412,3,1.5401467661966577,1,2,0,344441.5,209635.75,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,4,,,,,,
6007,1_61,2013,2,2011,61,2004,1,1,Male,1,INFORMATION SCIENCE,Nanjing University,Yale University,USA,USA,4.047530206577093,2,0,1.1361087775601735,1.4597755880818968,1,0.5521050474084543,0,2.8439823071057546,2,0.9254483851188576,0,3,1,0.0,363900.94,1.0,1,Nanjing University,C9?CAS,27,169,23.0,Professor,1.0,2,,,,,,
6008,1_62,2011,2,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,11.0,10,7,4.0,2.0,1,1.0,1,4.0,4,2.0,1,2,1,0.0,0.0,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,0,,,,,,
6009,1_62,2017,2,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,12.149714778254975,17,17,4.833939043359324,0.24989839955961513,0,0.1537721421690608,0,6.247057122038759,13,4.905515579087015,6,14,17,629202.63,788328.81,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,6,,,,,,
6010,1_62,2018,2,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,12.643384427933826,17,15,5.2782849762728254,0.32238639360607174,0,0.1873395526557551,0,6.445208781900947,13,5.030393523450606,11,17,8,629202.63,38779.852,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,7,,,,,,
6011,1_62,2016,2,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,11.76254865523345,23,22,4.910335049020107,0.33746766227882347,0,0.2271600038897992,0,6.011803939520403,17,4.794622727110093,10,18,14,629202.63,788328.81,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,5,,,,,,
6012,1_62,2012,2,2011,62,2004,0,0,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,10.726493011188259,9,7,4.3975602734232115,0.7291523822842345,1,0.5563146777786832,0,5.038336950092748,2,3.9953529476105594,0,1,2,0.0,788328.81,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,1,,,,,,
6013,1_62,2019,2,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,12.967700260877113,4,3,5.409614187333201,0.26536517086040234,0,0.16296761503685156,0,6.630504100781442,4,5.196070638295201,3,8,1,629202.63,1901.1406,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,8,,,,,,
6014,1_62,2013,2,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,10.247530206577087,10,6,4.069442110893496,0.5931089214152317,1,0.48543838074178935,0,4.910648973772407,5,3.85878171845218,1,2,10,0.0,788328.81,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,2,,,,,,
6015,1_62,2014,2,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,10.781034248830887,20,15,4.341160346516684,0.45033476382011156,2,0.36173537619082197,2,5.209201571996314,5,4.063205097898063,2,10,13,629202.63,788328.81,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,3,,,,,,
6016,1_62,2015,2,2011,62,2004,1,1,Male,1,INFORMATION SCIENCE,Tsinghua University,Michigan State University,"CHINA,HONG KONG",USA,11.206023105973127,19,17,4.508660704185589,0.3560040153780186,0,0.26441490083965213,0,5.6407325766248935,10,4.47348009952998,4,13,18,629202.63,788328.81,1.0,1,Tsinghua University,T2,99,116,1.0,Professor,1.0,4,,,,,,
6017,1_74,2019,2,2012,74,2004,1,1,Male,1,INFORMATION SCIENCE,Fudan University,Auburn University,USA,USA,6.440606095499675,7,6,3.4682009852142475,0.9923515244596993,1,0.9585162086979555,1,2.242111052338167,2,1.5342048959157246,0,3,6,29467.68,29467.68,1.0,1,Fudan University,C9?CAS,557,365,10.0,Professor,0.0,7,,,,,,
6018,1_74,2014,2,2012,74,2004,1,1,Male,1,INFORMATION SCIENCE,Fudan University,Auburn University,USA,USA,4.253940083453448,4,4,2.399747144397731,1.177321117419409,2,1.157283969851926,2,0.8208085235530389,1,0.4013393555185859,1,0,5,0.0,354704.19,1.0,1,Fudan University,C9?CAS,557,365,10.0,Professor,0.0,2,,,,,,
6019,1_74,2012,2,2012,74,2004,0,0,Male,1,INFORMATION SCIENCE,Fudan University,Auburn University,USA,USA,4.0,4,4,4.0,2.0,2,2.0,2,2.0,2,2.0,2,1,2,67500.0,0.0,1.0,1,Fudan University,C9?CAS,557,365,10.0,Professor,0.0,0,,,,,,
6020,1_74,2015,2,2012,74,2004,1,1,Male,1,INFORMATION SCIENCE,Fudan University,Auburn University,USA,USA,4.678928940595691,8,6,2.567247502066635,1.0829903689773157,0,1.059963494500756,0,1.252339528181619,3,0.8116143571505031,1,5,2,344441.5,0.0,1.0,1,Fudan University,C9?CAS,557,365,10.0,Professor,0.0,3,,,,,,
6021,1_74,2017,2,2012,74,2004,1,1,Male,1,INFORMATION SCIENCE,Fudan University,Auburn University,USA,USA,5.622620612877538,10,9,2.8925258412403707,0.9768847531589121,3,0.9493207358301647,3,1.8586640735954847,1,1.2436498367075375,0,1,0,318674.25,29636.711,1.0,1,Fudan University,C9?CAS,557,365,10.0,Professor,0.0,5,,,,,,
6022,1_74,2018,2,2012,74,2004,1,1,Male,1,INFORMATION SCIENCE,Fudan University,Auburn University,USA,USA,6.116290262556388,8,8,3.3368717741538716,1.049372747205369,0,0.9828881463168591,0,2.0568157334576718,1,1.368527781071128,1,0,3,0.0,29321.354,1.0,1,Fudan University,C9?CAS,557,365,10.0,Professor,0.0,6,,,,,,
6023,1_74,2013,2,2012,74,2004,0,0,Male,1,INFORMATION SCIENCE,Fudan University,Auburn University,USA,USA,4.525423841082083,2,2,2.572788103205741,1.315951846595205,0,1.2541636361604143,0,0.9704196326694504,2,0.606427309067493,1,2,0,0.0,363900.94,1.0,1,Fudan University,C9?CAS,557,365,10.0,Professor,0.0,1,,,,,,
6024,1_74,2016,2,2012,74,2004,1,1,Male,1,INFORMATION SCIENCE,Fudan University,Auburn University,USA,USA,5.235454489856012,10,7,2.968921846901154,1.0644540158781208,2,1.0227085975509032,2,1.6234108910771277,3,1.1327569847306158,0,2,1,334252.44,0.0,1.0,1,Fudan University,C9?CAS,557,365,10.0,Professor,0.0,4,,,,,,
6025,1_75,2012,2,2011,75,2006,0,0,Male,1,INFORMATION SCIENCE,Fudan University,"University of California, Santa Barbara",USA,USA,7.3417136824708535,1,1,4.577611945553588,0.5958426877595184,1,0.561444953979704,1,4.301559995882713,0,3.909592814344517,0,0,9,0.0,436206.97,0.0,0,Suzhou University,Other,191,57,10.0,Professor,0.0,1,,,,,,
6026,1_75,2017,2,2011,75,2006,1,1,Male,1,INFORMATION SCIENCE,Fudan University,"University of California, Santa Barbara",USA,USA,8.764935449537571,19,18,5.013990715489701,0.1165887050348991,0,0.1589024183700816,0,5.510280167828725,12,4.819755445820972,5,25,31,431006.94,29636.711,0.0,0,Suzhou University,Other,191,57,10.0,Professor,0.0,6,,,,,,
6027,1_75,2016,2,2011,75,2006,1,1,Male,1,INFORMATION SCIENCE,Fudan University,"University of California, Santa Barbara",USA,USA,8.377769326516045,15,13,5.090386721150486,0.20415796775410738,0,0.23229028009082,0,5.275026985310368,9,4.70886259384405,5,26,25,452076.47,117824.02,0.0,0,Suzhou University,Other,191,57,10.0,Professor,0.0,5,,,,,,
6028,1_75,2018,2,2011,75,2006,1,1,Male,1,INFORMATION SCIENCE,Fudan University,"University of California, Santa Barbara",USA,USA,9.258605099216423,17,17,5.458336648403202,0.18907669908135588,0,0.1924698288567759,0,5.708431827690912,9,4.9446333901845625,9,31,32,111137.38,29321.354,0.0,0,Suzhou University,Other,191,57,10.0,Professor,0.0,7,,,,,,
