uniqueID,year,treat,returnyear,groupID,Gender,Cohort,Discipline,Doctoral_graduation_year,post,treat_post,Region_bf_rcrt,Doc_region,num_of_pub,Q12_num,Q1_num,top10_num,FA_pub,FA_Q12pub,FA_Q1pub,FA_top10pub,LA_pub,LA_Q12pub,LA_Q1pub,LA_top10pub,teamsize,teamsize_nlg,grant,grant_nlg,Recruit_institution,phd_overall_rank,phd_field_rank,bc_overall_rank
1_225,2012,1,2012,225,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,0,0,GERMAN,USA,3,3,3,3,2,2,2,2,0,0,0,0,0,3,0,0,University of Science and Technology of China,11,56,17
1_225,2013,1,2012,225,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,0,0,GERMAN,USA,3,3,1,1,2,2,0,0,2,2,1,1,3,0,0,363900.9279475982,University of Science and Technology of China,11,56,17
1_225,2014,1,2012,225,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,1,1,GERMAN,USA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,421211.22638999735,University of Science and Technology of China,11,56,17
1_225,2015,1,2012,225,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,1,1,GERMAN,USA,3,3,2,0,2,2,1,0,0,0,0,0,0,0,0,459140.532162232,University of Science and Technology of China,11,56,17
1_225,2016,1,2012,225,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,1,1,GERMAN,USA,2,2,2,1,2,2,2,1,1,1,1,0,0,3,396924.7931812485,385103.8271914432,University of Science and Technology of China,11,56,17
1_225,2017,1,2012,225,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,1,1,GERMAN,USA,5,5,3,2,1,1,0,0,3,3,2,1,3,4,424792.7820267686,367155.63256851496,University of Science and Technology of China,11,56,17
1_225,2018,1,2012,225,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,1,1,GERMAN,USA,4,4,4,3,2,2,2,2,1,1,1,1,4,7,678532.0800819737,386895.05005123356,University of Science and Technology of China,11,56,17
1_225,2019,1,2012,225,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,1,1,GERMAN,USA,8,8,6,4,2,2,1,0,3,3,2,1,7,7,365061.5890367554,555235.0681242079,University of Science and Technology of China,11,56,17
1_226,2008,1,2012,226,Female,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,University of Science and Technology of China,31,85,17
1_226,2009,1,2012,226,Female,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,University of Science and Technology of China,31,85,17
1_226,2010,1,2012,226,Female,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,University of Science and Technology of China,31,85,17
1_226,2011,1,2012,226,Female,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,2,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,University of Science and Technology of China,31,85,17
1_226,2012,1,2012,226,Female,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,University of Science and Technology of China,31,85,17
1_226,2013,1,2012,226,Female,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,413027.5655021834,University of Science and Technology of China,31,85,17
1_226,2014,1,2012,226,Female,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402589.2524607609,University of Science and Technology of China,31,85,17
1_226,2015,1,2012,226,Female,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46499.61250322914,445087.3159390338,University of Science and Technology of China,31,85,17
1_226,2016,1,2012,226,Female,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,2,2,2,1,1,1,1,1,0,0,0,0,0,0,379376.53547254956,140185.51015292053,University of Science and Technology of China,31,85,17
1_226,2017,1,2012,226,Female,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,411790.8699808795,300956.02294455067,University of Science and Technology of China,31,85,17
1_226,2018,1,2012,226,Female,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,6,6,5,4,0,0,0,0,0,0,0,0,0,5,447513.12366989837,370111.1373847245,University of Science and Technology of China,31,85,17
1_226,2019,1,2012,226,Female,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,6,5,5,3,0,0,0,0,2,2,2,0,5,3,299239.54372623574,373621.67300380225,University of Science and Technology of China,31,85,17
1_228,2009,1,2013,228,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,0,0,USA,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Institute of Geodesy and Geophysics, CAS",676,1121,17
1_228,2010,1,2013,228,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,0,0,USA,USA,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,"Institute of Geodesy and Geophysics, CAS",676,1121,17
1_228,2011,1,2013,228,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,0,0,USA,USA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"Institute of Geodesy and Geophysics, CAS",676,1121,17
1_228,2012,1,2013,228,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,0,0,USA,USA,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,0,"Institute of Geodesy and Geophysics, CAS",676,1121,17
1_228,2013,1,2013,228,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,0,0,USA,USA,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,"Institute of Geodesy and Geophysics, CAS",676,1121,17
1_228,2014,1,2013,228,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,0,0,USA,USA,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,421211.22638999735,"Institute of Geodesy and Geophysics, CAS",676,1121,17
1_228,2015,1,2013,228,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,1,1,USA,USA,3,3,2,1,3,3,2,1,0,0,0,0,0,0,0,460690.519245673,"Institute of Geodesy and Geophysics, CAS",676,1121,17
1_228,2016,1,2013,228,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,1,1,USA,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,396924.7931812485,112810.22812735022,"Institute of Geodesy and Geophysics, CAS",676,1121,17
1_228,2017,1,2013,228,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,1,1,USA,USA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,426226.81644359464,148183.5564053537,"Institute of Geodesy and Geophysics, CAS",676,1121,17
1_228,2018,1,2013,228,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,1,1,USA,USA,4,2,1,1,1,1,1,1,0,0,0,0,0,0,421691.41641049896,87491.13265547411,"Institute of Geodesy and Geophysics, CAS",676,1121,17
1_228,2019,1,2013,228,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2008,1,1,USA,USA,8,3,0,0,0,0,0,0,0,0,0,0,0,0,147338.40304182508,87927.75665399239,"Institute of Geodesy and Geophysics, CAS",676,1121,17
1_230,2008,1,2012,230,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,"National Space Science Center, CAS",6,3,23
1_230,2009,1,2012,230,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,5,2,2,1,3,1,1,1,0,0,0,0,0,0,0,0,"National Space Science Center, CAS",6,3,23
1_230,2010,1,2012,230,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"National Space Science Center, CAS",6,3,23
1_230,2011,1,2012,230,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,4,4,4,3,2,2,2,1,0,0,0,0,0,0,0,0,"National Space Science Center, CAS",6,3,23
1_230,2012,1,2012,230,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,"National Space Science Center, CAS",6,3,23
1_230,2013,1,2012,230,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,0,0,USA,USA,6,6,6,5,0,0,0,0,2,2,2,1,0,2,0,363900.9279475982,"National Space Science Center, CAS",6,3,23
1_230,2014,1,2012,230,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,7,7,5,4,1,1,1,1,2,2,2,1,2,0,0,397268.688480979,"National Space Science Center, CAS",6,3,23
1_230,2015,1,2012,230,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,9,9,9,1,3,3,3,1,0,0,0,0,0,1,0,385774.47687935934,"National Space Science Center, CAS",6,3,23
1_230,2016,1,2012,230,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,7,7,6,1,1,1,1,0,1,1,1,0,1,3,374362.7475557784,40110.303334168966,"National Space Science Center, CAS",6,3,23
1_230,2017,1,2012,230,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,10,9,7,6,1,1,1,1,2,2,1,1,3,0,356915.1529636711,38240.917782026765,"National Space Science Center, CAS",6,3,23
1_230,2018,1,2012,230,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,9,9,9,2,2,2,2,0,1,1,1,1,0,0,353117.28541026247,70950.57933317569,"National Space Science Center, CAS",6,3,23
1_230,2019,1,2012,230,Male,2,ENVIRONMENTAL AND EARTH SCIENCE,2007,1,1,USA,USA,12,11,11,1,0,0,0,0,0,0,0,0,0,0,38022.813688212926,33281.844106463876,"National Space Science Center, CAS",6,3,23
